file_number,product_code,class_code,account_type,channel,class_label,source_file,total_fee_ratio_raw,total_expense_ratio_raw,cost_1y_per_10m_krw_v2,cost_2y_per_10m_krw_v2,cost_3y_per_10m_krw,cost_5y_per_10m_krw_v2,cost_10y_per_10m_krw_v2,validation_status,validation_status_before_review,review_source_page,review_note,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26
86,KR5156450026,C1,일반,오프라인,수수료미징구-오프라인-보수체감형(C1),R2_KR5156450026.pdf,2.0340,2.0370,"208,000","400,000","578,000","905,000","1,828,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C2,일반,오프라인,수수료미징구-오프라인-보수체감형(C2),R2_KR5156450026.pdf,1.8340,1.8370,,,,,,FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C3,일반,오프라인,수수료미징구-오프라인-보수체감형(C3),R2_KR5156450026.pdf,1.6340,1.6370,,,,,,FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C4,일반,오프라인,수수료미징구-오프라인-보수체감형(C4),R2_KR5156450026.pdf,1.4340,1.4370,,,,,,FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,Ce,일반,온라인,수수료미징구-온라인형(Ce),R2_KR5156450026.pdf,1.2340,1.2370,"126,000","257,000","393,000","680,000","1,497,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C-G,일반,오프라인,수수료미징구-오프라인-무권유저비용형(C-G),R2_KR5156450026.pdf,1.4240,1.4240,"145,000","296,000","452,000","780,000","1,707,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C-W,랩,오프라인,수수료미징구-오프라인-랩형(C-W),R2_KR5156450026.pdf,0.7340,0.7360,"75,000","154,000","236,000","410,000","915,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C-P,개인연금,오프라인,수수료미징구-오프라인-개인연금형(C-P),R2_KR5156450026.pdf,1.6340,1.6370,"167,000","340,000","518,000","892,000","1,942,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C-Pe,개인연금,온라인,수수료미징구-온라인-개인연금형(C-Pe),R2_KR5156450026.pdf,1.1840,1.1870,"121,000","247,000","378,000","654,000","1,440,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금형(C-P2),R2_KR5156450026.pdf,1.3340,1.3370,"136,000","278,000","425,000","734,000","1,610,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
86,KR5156450026,C-P2e,퇴직연금,온라인,수수료미징구-온라인-퇴직연금형(C-P2e),R2_KR5156450026.pdf,1.0340,1.0370,"106,000","216,000","331,000","573,000","1,268,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194636.png + 스크린샷 2026-09-05 194647.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,A,일반,오프라인,수수료선취-오프라인(A),R2_KR5157420003.pdf,0.3100,0.3122,"52,000","85,000","121,000","196,000","422,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,Ae,일반,온라인,수수료선취-온라인(Ae),R2_KR5157420003.pdf,0.2100,0.2123,"32,000","55,000","79,000","130,000","283,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C,일반,오프라인,수수료미징구-오프라인(C),R2_KR5157420003.pdf,0.4100,0.4124,"42,000","87,000","133,000","234,000","532,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,Ce,일반,온라인,수수료미징구-온라인(Ce),R2_KR5157420003.pdf,0.2600,0.2623,"27,000","55,000","85,000","149,000","338,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-P1,개인연금,오프라인,수수료미징구-오프라인-개인연금(C-P1),R2_KR5157420003.pdf,0.3600,0.3624,"37,000","76,000","117,000","205,000","467,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-Pe1,개인연금,온라인,수수료미징구-온라인-개인연금(C-Pe1),R2_KR5157420003.pdf,0.2350,0.2373,"24,000","50,000","77,000","134,000","306,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5157420003.pdf,0.3500,0.3524,"36,000","74,000","114,000","200,000","454,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-Pe2,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-Pe2),R2_KR5157420003.pdf,0.2300,0.2324,"24,000","49,000","75,000","132,000","300,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-F,기관,오프라인,수수료미징구-오프라인-기관(C-F),R2_KR5157420003.pdf,0.1300,0.1324,"14,000","28,000","43,000","75,000","171,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5157420003.pdf,0.2100,0.2100,"22,000","44,000","68,000","119,000","271,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,S-P,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P),R2_KR5157420003.pdf,0.1850,0.1850,"19,000","39,000","60,000","105,000","239,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-W,랩,오프라인,수수료미징구-오프라인-랩(C-W),R2_KR5157420003.pdf,0.1100,0.1100,"11,000","23,000","36,000","62,000","142,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,A2,일반,오프라인,수수료선취-오프라인(A2),R2_KR5157420003.pdf,0.1600,0.1614,"56,000","74,000","92,000","131,000","247,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-I,고액,오프라인,수수료미징구-오프라인-고액(C-I),R2_KR5157420003.pdf,0.1400,0.1400,"14,000","29,000","45,000","79,000","180,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
87,KR5157420003,C-I2,고액,오프라인,수수료미징구-오프라인-고액(C-I2),R2_KR5157420003.pdf,0.1300,0.1300,"13,000","27,000","42,000","74,000","168,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194700.png + 스크린샷 2026-09-05 194719.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,A1,일반,오프라인,수수료선취-오프라인(A1),R2_KR5157450017.pdf,1.6000,1.6020,"262,000","432,000","612,000","997,000","2,144,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,Ae,일반,온라인,수수료선취-온라인(Ae),R2_KR5157450017.pdf,1.1500,1.1520,"167,000","291,000","420,000","699,000","1,527,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C1,일반,오프라인,수수료미징구-오프라인-보수체감(C1),R2_KR5157450017.pdf,2.2000,2.2020,"226,000","447,000","662,000","1,075,000","2,306,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C2,일반,오프라인,수수료미징구-오프라인-보수체감(C2),R2_KR5157450017.pdf,2.0500,2.0520,"226,000","447,000","662,000","1,075,000","2,306,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C3,일반,오프라인,수수료미징구-오프라인-보수체감(C3),R2_KR5157450017.pdf,1.9000,1.9020,"226,000","447,000","662,000","1,075,000","2,306,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C4,일반,오프라인,수수료미징구-오프라인-보수체감(C4),R2_KR5157450017.pdf,1.7000,1.7020,"226,000","447,000","662,000","1,075,000","2,306,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,Ce,일반,온라인,수수료미징구-온라인(Ce),R2_KR5157450017.pdf,1.6000,1.6020,"164,000","337,000","518,000","907,000","2,065,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-F,기관,오프라인,수수료미징구-오프라인-기관(C-F),R2_KR5157450017.pdf,0.7300,0.7320,"75,000","154,000","237,000","415,000","944,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-W,랩,오프라인,수수료미징구-오프라인-랩(C-W),R2_KR5157450017.pdf,0.7000,0.7020,"72,000","147,000","227,000","397,000","905,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-P1,개인연금,오프라인,수수료미징구-오프라인-개인연금(C-P1),R2_KR5157450017.pdf,1.5400,1.5420,"158,000","324,000","498,000","873,000","1,988,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-Pe1,개인연금,온라인,수수료미징구-온라인-개인연금(C-Pe1),R2_KR5157450017.pdf,1.1200,1.1220,"115,000","236,000","363,000","636,000","1,447,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5157450017.pdf,1.3000,1.3020,"133,000","274,000","421,000","737,000","1,678,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-Pe2,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-Pe2),R2_KR5157450017.pdf,1.0000,1.0020,"103,000","211,000","324,000","568,000","1,292,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5157450017.pdf,1.0500,1.0520,"108,000","221,000","340,000","596,000","1,356,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,S-P,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P),R2_KR5157450017.pdf,0.9500,0.9520,"98,000","200,000","308,000","539,000","1,227,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,AG,일반,오프라인,수수료선취-오프라인-무권유저비용(AG),R2_KR5157450017.pdf,1.3300,1.3300,"205,000","347,000","496,000","818,000","1,772,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5157450017.pdf,1.6450,1.6450,"169,000","346,000","532,000","932,000","2,121,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-P2I,퇴직연금/고액,오프라인,수수료미징구-오프라인-퇴직연금·고액(C-P2I),R2_KR5157450017.pdf,0.9700,0.9700,"99,000","204,000","313,000","549,000","1,251,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
88,KR5157450017,C-I,고액,오프라인,수수료미징구-오프라인-고액(C-I),R2_KR5157450017.pdf,0.7100,0.7100,"73,000","147,000","224,000","383,000","824,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194735.png + 스크린샷 2026-09-05 194742.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,A,일반,오프라인,수수료선취-오프라인(A),R2_KR5157450090.pdf,1.3100,1.3120,"232,000","372,000","519,000","835,000","1,773,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,Ae,일반,온라인,수수료선취-온라인(Ae),R2_KR5157450090.pdf,0.9500,0.9520,"147,000","249,000","356,000","586,000","1,270,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C1,일반,오프라인,수수료미징구-오프라인-보수체감(C1),R2_KR5157450090.pdf,2.0900,2.0920,"214,000","407,000","564,000","830,000","1,619,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C2,일반,오프라인,수수료미징구-오프라인-보수체감(C2),R2_KR5157450090.pdf,1.7900,1.7920,"214,000","407,000","564,000","830,000","1,619,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C3,일반,오프라인,수수료미징구-오프라인-보수체감(C3),R2_KR5157450090.pdf,1.3900,1.3920,"214,000","407,000","564,000","830,000","1,619,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C4,일반,오프라인,수수료미징구-오프라인-보수체감(C4),R2_KR5157450090.pdf,1.0900,1.0920,"214,000","407,000","564,000","830,000","1,619,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,Ce,일반,온라인,수수료미징구-온라인(Ce),R2_KR5157450090.pdf,1.0800,1.0820,"111,000","227,000","350,000","613,000","1,394,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C-F,기관,오프라인,수수료미징구-오프라인-기관(C-F),R2_KR5157450090.pdf,0.6200,0.6200,"64,000","130,000","200,000","351,000","799,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C-W,랩,오프라인,수수료미징구-오프라인-랩(C-W),R2_KR5157450090.pdf,0.5900,0.5920,"61,000","124,000","191,000","335,000","763,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C-P1,개인연금,오프라인,수수료미징구-오프라인-개인연금(C-P1),R2_KR5157450090.pdf,1.4300,1.4300,"147,000","300,000","462,000","810,000","1,844,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C-Pe1,개인연금,온라인,수수료미징구-온라인-개인연금(C-Pe1),R2_KR5157450090.pdf,1.0100,1.0120,"104,000","212,000","326,000","572,000","1,303,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5157450090.pdf,1.1900,1.1900,"122,000","250,000","385,000","674,000","1,534,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,C-Pe2,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-Pe2),R2_KR5157450090.pdf,0.8400,0.8420,"86,000","177,000","272,000","477,000","1,086,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5157450090.pdf,0.9400,0.9410,"96,000","198,000","304,000","533,000","1,213,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,S-P,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P),R2_KR5157450090.pdf,0.8700,0.8700,"89,000","183,000","281,000","493,000","1,122,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,S-R,퇴직연금,온라인슈퍼,수수료미징구-온라인슈퍼-퇴직연금(S-R),R2_KR5157450090.pdf,0.8300,0.8300,"85,000","174,000","268,000","470,000","1,070,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,AG,일반,오프라인,수수료선취-오프라인-무권유저비용(AG),R2_KR5157450090.pdf,1.0940,1.0940,"181,000","298,000","421,000","685,000","1,470,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
89,KR5157450090,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5157450090.pdf,1.2900,1.2900,"132,000","271,000","417,000","731,000","1,663,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194757.png + 스크린샷 2026-09-05 194821.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
90,KR5160420009,C,일반,오프라인,수수료미징구-오프라인(C),R2_KR5160420009.pdf,0.4200,0.4224,"42,000","87,000","133,000","233,000","531,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194839.png + 스크린샷 2026-09-05 194850.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
90,KR5160420009,C-E,일반,온라인,수수료미징구-온라인(C-E),R2_KR5160420009.pdf,0.2700,0.2724,"27,000","56,000","86,000","151,000","343,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194839.png + 스크린샷 2026-09-05 194850.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
90,KR5160420009,C-G,일반,오프라인,수수료미징구-오프라인-무권유저비용(C-G),R2_KR5160420009.pdf,0.3450,0.3450,"35,000","71,000","109,000","191,000","434,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194839.png + 스크린샷 2026-09-05 194850.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
90,KR5160420009,C-F,기관,오프라인,수수료미징구-오프라인-기관(C-F),R2_KR5160420009.pdf,0.1700,0.1724,"17,000","35,000","54,000","95,000","217,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194839.png + 스크린샷 2026-09-05 194850.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
90,KR5160420009,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5160420009.pdf,0.3200,0.3224,"32,000","66,000","102,000","178,000","406,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 194839.png + 스크린샷 2026-09-05 194850.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
